CNPJ_FUNDO,NOME_FUNDO,DATA,COTA,VARIACAO,CAPTACAO,RESGATE,PL,COTISTA
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2014-01-31,0.605507,0.000836,3200.0,68362.46,65834373.9,12284.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2014-01-30,0.605001,-0.011756,10520.0,41015.12,65844514.64,12294.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2014-01-29,0.612198,0.004484,27438.0,102031.52,66658589.33,12301.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2014-01-28,0.609465,0.000433,123050.0,330395.32,66435285.44,12313.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2014-01-27,0.609201,-0.020912,12100.0,204894.06,66613755.2,12328.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2014-01-24,0.622213,-0.010416,40104.0,314380.35,68233529.76,12339.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2014-01-23,0.628762,-0.017447,54836.0,243860.67,69228829.25,12350.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2014-01-22,0.639927,0.006391,4300.0,405313.84,70650550.64,12366.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2014-01-21,0.635863,-0.043581,24150.0,114671.1,70600273.21,12381.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2014-01-20,0.664837,-0.012838,30050.0,87673.04,73911938.9,12399.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2014-01-17,0.673483,-0.006662,1200.0,48960.31,74931585.53,12412.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2014-01-16,0.678,0.002876,119810.0,97103.08,75482142.36,12425.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2014-01-15,0.676056,0.011156,22800.0,334750.99,75243064.46,12434.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2014-01-14,0.668597,-0.014404,14900.0,105578.05,74721421.26,12452.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2014-01-13,0.678368,-0.008915,36214.0,387483.64,75905471.78,12464.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2014-01-10,0.68447,0.005386,251085.48,390671.86,76942615.02,12484.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2014-01-09,0.680803,-0.018668,18350.0,172128.29,76669234.8,12502.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2014-01-08,0.693754,0.003345,16250.0,260532.56,78284478.36,12517.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2014-01-07,0.691441,-0.004278,334750.0,196226.28,78266916.11,12528.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2014-01-06,0.694412,-0.001359,232900.0,162236.65,78464067.57,12536.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2014-01-03,0.695357,0.013718,58100.0,128202.6,78500141.81,12540.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2014-01-02,0.685947,-0.025279,23150.0,33498.29,77506981.74,12543.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-12-31,0.703737,-6.8e-05,25210.0,68521.18,79527689.96,12545.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-12-30,0.703785,0.004252,190063.81,150535.46,79576450.41,12552.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-12-27,0.700805,-0.007109,102721.66,147162.52,79200171.29,12557.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-12-26,0.705823,-0.001759,157650.0,17645.52,79812063.33,12563.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-12-24,0.707067,-8.5e-05,378245.08,136437.43,79812425.81,12564.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-12-23,0.707127,0.011909,281210.11,70448.59,79577332.16,12574.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-12-20,0.698805,-0.008939,273993.99,455703.87,78432630.94,12582.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-12-19,0.705108,0.025155,392200.0,122696.7,79323402.39,12597.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-12-18,0.687806,0.031527,215800.0,285062.12,77114047.1,12602.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-12-17,0.666784,0.005406,69610.0,107020.83,74824321.04,12611.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-12-16,0.663199,0.008884,17300.0,119804.74,74459227.66,12620.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-12-13,0.657359,-0.00105,3200.0,156680.74,73905065.42,12634.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-12-12,0.65805,-0.009924,60340.0,236458.26,74136444.4,12647.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-12-11,0.664646,-0.010477,217054.0,32234.92,75057450.8,12666.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-12-10,0.671683,-0.00121,89541.88,190365.43,75665298.45,12664.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-12-09,0.672497,0.011172,45085.0,442579.73,75858038.98,12684.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-12-06,0.665067,-0.004222,65650.0,88758.22,75412956.73,12691.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-12-05,0.667887,0.03382,5159.29,66369.83,75756007.3,12701.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-12-04,0.646038,0.010982,16000.0,441428.33,73336857.08,12711.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-12-03,0.63902,-0.008675,34083.0,25127.92,72961093.61,12723.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-12-02,0.644612,-0.00611,3600.0,117918.32,73590460.78,12724.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-11-29,0.648575,0.004381,71917.0,73283.61,74157900.66,12740.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-11-28,0.645746,-0.002609,9350.0,286475.03,73835788.99,12750.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-11-27,0.647435,0.016106,29670.0,424945.09,74306812.69,12761.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-11-26,0.637173,-0.014692,93700.0,263845.63,73518038.3,12780.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-11-25,0.646674,-0.008997,54048.35,57486.86,74786923.88,12791.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-11-22,0.652545,-0.003581,129958.03,58474.13,75469381.89,12793.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-11-21,0.65489,-0.010712,37000.0,134597.21,75668926.08,12797.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-11-20,0.661981,-7.9e-05,549168.62,523389.59,76586860.17,12806.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-11-19,0.662033,-0.016272,699565.81,167244.72,76567109.58,12815.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-11-18,0.672984,0.020324,24357.0,81014.6,77292512.07,12825.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-11-14,0.659579,0.024352,59900.0,52456.17,75808455.98,12829.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-11-13,0.643899,-0.0011,381740.37,294042.57,73999018.49,12837.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-11-12,0.644608,-0.013327,147530.88,84321.66,73992682.3,12854.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-11-11,0.653315,0.004856,9850.0,309192.37,74928131.18,12862.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-11-08,0.650158,0.010146,34100.0,179711.91,74863881.41,12879.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-11-07,0.643628,-0.000311,249079.75,1092847.61,74256092.87,12887.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-11-06,0.643828,0.001328,101340.25,130331.76,75123267.5,12890.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-11-05,0.642974,-0.005772,370777.0,230939.82,75052534.26,12896.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-11-04,0.646707,-0.003989,232673.24,97637.26,75347615.14,12899.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-11-01,0.649297,0.022211,95716.33,51244.4,75513807.76,12905.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-10-31,0.635189,0.023571,663333.0,52872.64,73829525.88,12902.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-10-30,0.620562,0.016741,16300.0,91992.21,71532972.99,12903.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-10-29,0.610344,-0.007246,21133.33,263569.02,70429675.04,12912.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-10-28,0.614799,0.010157,16246.32,121962.66,71187887.87,12925.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-10-25,0.608617,-0.011369,8100.0,148596.63,70576740.0,12930.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-10-24,0.615616,-0.013701,124500.0,107892.5,71530421.29,12948.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-10-23,0.624168,-0.013076,153566.0,175108.86,72507317.15,12951.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-10-22,0.632438,0.026665,77480.0,156779.51,73489872.92,12960.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-10-21,0.616012,0.007756,125008.0,455550.95,71658354.99,12971.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-10-18,0.611271,-0.002389,263795.0,458128.93,71434833.31,12980.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-10-17,0.612735,-0.032584,170680.0,163948.83,71800724.39,12988.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-10-16,0.633373,0.004799,95049.96,126345.66,74212138.64,12995.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-10-15,0.630348,0.008183,103722.0,145864.27,73888928.19,13000.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-10-14,0.625232,0.025028,78450.0,57724.18,73330942.65,13022.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-10-11,0.609966,0.019105,73900.0,59471.8,71520284.87,13024.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-10-10,0.598531,0.00898,110750.0,108129.74,70165298.39,13020.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-10-09,0.593204,-0.000814,135356.0,86277.45,69538304.91,13028.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-10-08,0.593687,-0.001047,76706.63,169101.69,69545718.24,13040.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-10-07,0.594309,0.012914,56631.0,47955.33,69711152.12,13050.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-10-04,0.586732,0.022037,731701.83,134856.41,68813812.61,13058.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-10-03,0.574081,-0.006395,12110.0,56007.9,66746094.95,13069.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-10-02,0.577776,0.008839,20150.0,46270.34,67219881.68,13076.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-10-01,0.572714,0.005956,66830.0,122733.94,66656785.64,13081.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-09-30,0.569323,-0.015019,70796.09,471681.96,66317753.95,13095.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-09-27,0.578004,0.000268,14390.86,80508.88,67735936.2,13109.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-09-26,0.577849,0.012461,17350.0,127611.45,67783874.75,13116.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-09-25,0.570737,0.006875,12800.0,280690.4,67058534.06,13124.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-09-24,0.56684,-0.004707,5100.0,261233.37,66866697.68,13135.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-09-23,0.569521,0.008518,58100.0,163446.25,67440233.43,13146.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-09-20,0.564711,-0.013585,221850.0,46652.44,66975203.31,13154.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-09-19,0.572488,-0.002205,109788.0,571243.43,67719860.27,13165.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-09-18,0.573753,0.016836,90350.0,340500.28,68332046.33,13185.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-09-17,0.564253,-0.010076,29100.0,91017.92,67446623.31,13192.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-09-16,0.569996,-0.009867,20200.0,18124.22,68195632.07,13201.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-09-13,0.575676,0.002717,3150.0,35725.23,68873115.29,13204.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-09-12,0.574116,0.003399,119778.0,219787.16,68718922.41,13210.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-09-11,0.572171,-0.006504,351715.0,80345.08,68585822.23,13225.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-09-10,0.575917,0.011577,138973.0,110508.25,68761762.01,13233.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-09-09,0.569326,0.012162,143819.0,166405.64,67946602.16,13250.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-09-06,0.562485,-0.003811,120663.0,70250.7,67152531.31,13264.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-09-05,0.564637,-0.009647,305250.0,179362.32,67358815.65,13261.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-09-04,0.570137,0.010845,208886.0,96599.84,67887859.81,13265.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-09-03,0.56402,-0.010929,176389.0,163104.97,67048380.97,13270.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-09-02,0.570252,0.027122,68450.0,19362.4,67775756.98,13280.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-08-30,0.555194,0.003456,127550.0,320549.75,65938365.68,13278.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-08-29,0.553282,0.00251,140100.0,191178.18,65903554.37,13276.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-08-28,0.551897,0.003341,121995.0,296348.83,65789529.83,13286.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-08-27,0.550059,-0.011881,145250.0,92015.71,65744280.88,13301.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-08-26,0.556673,-0.001979,407800.0,48357.67,66480886.66,13308.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-08-23,0.557777,-0.013458,407550.0,251669.34,66252505.79,13302.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-08-22,0.565386,0.019321,63100.4,119634.55,66998337.49,13308.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-08-21,0.554669,-0.000182,107493.0,356688.8,65783820.37,13312.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-08-20,0.55477,-0.02944,343433.0,311297.69,66045022.26,13329.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-08-19,0.571598,0.045881,67600.0,46906.95,68015366.64,13327.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-08-16,0.546523,0.051602,196990.56,87504.95,65011850.57,13330.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-08-15,0.519705,0.002405,273236.17,111257.79,61717522.87,13334.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-08-14,0.518458,0.014839,24600.0,376391.58,61407899.46,13345.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-08-13,0.510877,-0.005372,151000.0,306832.42,60856658.34,13356.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-08-12,0.513636,0.010673,130550.0,110580.52,61341910.37,13367.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-08-09,0.508212,0.026654,61146.26,216584.82,60674430.39,13370.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-08-08,0.495018,0.018151,65641.0,52303.81,59250562.81,13383.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-08-07,0.486193,0.019758,31639.52,12567.02,58181225.73,13380.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-08-06,0.476773,-0.012851,161300.0,26449.04,57035254.58,13381.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-08-05,0.48298,0.006083,353108.0,32065.96,57641129.07,13388.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-08-02,0.48006,-0.012988,38200.0,13727.17,56973618.75,13376.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-08-01,0.486377,0.017321,33420.0,13998.3,57698536.6,13373.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-07-31,0.478096,0.004741,13450.0,144883.33,56697016.36,13378.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-07-30,0.47584,-0.033753,174300.0,566261.76,56560271.41,13385.0
08.973.951/0001-59,BB ACOES SIDERURGIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2013-07-29,0.492462,0.016358,58853.26,84105.91,58941696.79,13391.0
